연번,학교급,시군명,읍면동,설립별,학교명,신설휴원,학급수,학생수,우편번호,주소,연락처,팩스번호,비고
1131,고등학교,보령,죽정동,공립,대천고등학교,,22,463,33441,충남 보령시 대고로 58,041-931-4362,041-931-4374,
1132,고등학교,보령,대천동,공립,대천여자고등학교,,23,462,33451,충남 보령시 중앙로 264,041-934-2416,041-934-2418,
1133,고등학교,보령,내항동,공립,대천여자상업고등학교,,15,263,33492,충남 보령시 여상길 60 (내항동 502),041-931-6851,041-931-6852,
1134,고등학교,보령,신흑동,공립,충남해양과학고등학교,,12,228,33489,충남 보령시 대천항로 212,041-931-3472,041-931-3481,
1135,고등학교,보령,웅천읍,공립,웅천고등학교,,9,179,33522,충남 보령시 웅천읍 방축길 87,041-931-7463,041-931-8785,
1136,고등학교,보령,주산면,공립,주산산업고등학교,,14,161,33517,충남 보령시 주산면 만세운동길 58,041-928-8200,041-932-0833,
1137,고등학교,아산,온천동,공립,온양고등학교,,35,1029,31506,충남 아산시 온천대로 1411,041-539-1800,041-544-4846,
1138,고등학교,아산,풍기동,공립,온양여자고등학교,,36,1001,31577,충남 아산시 풍기동 온여고길 21번길 24 ,041-538-6000,041-544-6154,
1139,고등학교,아산,용화동,공립,온양용화고등학교,,43,1254,31572,충남 아산시 용화고길 10,041-537-8300,041-544-7266,
1140,고등학교,아산,둔포면,공립,아산스마트팩토리마이스터고등학교,,15,229,31404,충남 아산시 둔포면 둔포중앙로 133번길 42 , 041-422-4211 , 041-531-4941 ,
1141,고등학교,아산,탕정면,공립,충남외국어고등학교,,21,419,31455,충남 아산시 탕정면 탕정면로 53-60,041-538-4014,041-538-4010,
1142,고등학교,아산,배방읍,공립,설화고등학교,,43,1394,31467,충남 아산시 배방읍 용연로 111,041-549-9541,041-549-0944,
1143,고등학교,아산,배방읍,공립,배방고등학교,,41,1338,31496,충남 아산시 배방읍 배방산길 359번길 61,041-530-9506,041-546-1166,
1144,고등학교,아산,배방읍,공립,이순신고등학교,,42,1319,31473,충남 아산시 배방읍 동방로 132,041-541-4061,041-541-4067,
1145,고등학교,아산,둔포면,공립,아산충무고등학교,신설,10,170,34106,충남 아산시 둔포면 석곡리 184-1,041-424-0401,041-424-0454,2025-03-01자 개교
1146,고등학교,아산,온천동,사립,아산고등학교,,32,1007,31511,충남 아산시 번영로115번길 21(온천동),041-544-7811,041-545-3126,
1147,고등학교,아산,권곡동,사립,한올고등학교,,33,940,31519,충남 아산시 청운로 158(권곡동),041-544-8161,041-544-8170,
1148,고등학교,아산,탕정면,사립,충남삼성고등학교,,36,1100,31454,충남 아산시 탕정면 삼성로 77,041-339-3000,041-339-3009,
1149,고등학교,서산,동문동,공립,서산중앙고등학교,,37,835,32002,충남 서산시 벌말1길 23,041-665-7400,041-664-4335,
1150,고등학교,서산,석림동,공립,서산여자고등학교,,31,826,32003,충남 서산시 정주골6길 27,041-660-0401,041-664-3411,
1151,고등학교,서산,대산읍,공립,대산고등학교,,21,576,31909,충남 서산시 대산읍 대산1로 36,041-669-8731,041-669-8739 ,
1152,고등학교,서산,운산면,공립,서산공업고등학교,,18,313,31945,충남 서산시 운산면 운암로 1072-12,041-689-6810,041-662-0738,
1153,고등학교,서산,해미면,공립,서산고등학교,,15,376,31960,충남 서산시 해미면 서문3길 37,041-689-0706,041-688-0096,
1154,고등학교,서산,부석면,공립,부석고등학교,,15,367,32019,충남 서산시 부석면 무학로 1180-9,041-667-0121,041-667-1110,
1155,고등학교,서산,동문동,사립,서령고등학교,,27,806,31965,충남 서산시 서령로 117-1,041-661-8611,041-664-8154,
1156,고등학교,서산,지곡면,사립,서일고등학교,,18,505,31919,충남 서산시 지곡면 화천3길 56, 041-669-1081 , 041-669-5734 ,
1157,고등학교,논산,취암동,공립,국방항공고등학교,,21,241,32954,충남 논산시 시민1로 365,041-736-1633,041-736-1638,
1158,고등학교,논산,내동,공립,논산고등학교,,12,245,32988,충남 논산시 시민로 173-9(내동),041-980-0500,041-980-0007,
1159,고등학교,논산,취암동,공립,논산여자고등학교,,17,284,32978,충남 논산시 중앙로 325,041-735-3922,041-735-6412,
1160,고등학교,논산,강경읍,공립,강경상업고등학교,,15,241,32938,충남 논산시 계백로 220 (남교리 1번지),041-745-2314,041-745-2513,
1161,고등학교,논산,강경읍,공립,강경고등학교,,8,148,32938,충남 논산시 강경읍 계백로 188,041-745-1904,041-745-1504,
1162,고등학교,논산,연무읍,공립,연무마이스터고등학교,,16,227,33011,충남 논산시 연무읍 연무로 268-9 ,041-742-7302,041-742-7307,
1163,고등학교,논산,연산면,공립,충남인터넷고등학교,,10,139,32913,충남 논산시 연산면 계백로 1958-16,041-736-6542,041-736-6547,
1164,고등학교,논산,취암동,공립,충남체육고등학교,,9,222,32993,충남 논산시 체육로 82,041-735-9122,041-735-9125,
1165,고등학교,논산,등화동,사립,논산대건고등학교,,24,489,32960,충남 논산시 논산대로 119,041-735-1961,041-735-1962,
1166,고등학교,논산,연무읍,사립,연무고등학교,,18,366,33009,충남 논산시 연무읍 동안로 887번길 5,041-741-5670,041-742-3307,
1167,고등학교,논산,양촌면,사립,건양대학교병설건양고등학교,,12,248,33022,충남 논산시 양촌면 황산벌로 486-21,041-741-2103,041-741-7939,
1168,고등학교,논산,부창동,사립,쌘뽈여자고등학교,,18,356,32954,충남 논산시 시민로 411(부창동),041-735-2864,041-732-4795,
1169,고등학교,논산,강산동,사립,논산여자상업고등학교,,20,363,32988,충남 논산시 시민로 197(강산동),041-734-6668,041-733-6367,
1170,고등학교,계룡,신도안면,공립,용남고등학교,,31,817,32801,충남 계룡시 신도안면 신도안1길 32,042-717-2100,042-717-2198,
1171,고등학교,계룡,두마면,공립,계룡고등학교,,22,579,32827,충남 계룡시 두마면 서금암로 89,042-840-5311,042-840-5320,
1172,고등학교,당진,채운동,공립,당진정보고등학교,,30,587,31784,충남 당진시 운학길 5(채운동),041-351-9001,041-351-9009,
1173,고등학교,당진,채운동,공립,당진고등학교,,31,894,31784,충남 당진시 백암로 219-20,041-351-2750,041-351-2706,
1174,고등학교,당진,합덕읍,공립,합덕제철고등학교,,16,227,31809,충남 당진시 합덕읍 면천로 1601,041-362-2793,041-363-1125,
1175,고등학교,당진,합덕읍,공립,합덕고등학교,,7,109,31809,충남 당진시 합덕읍 면천로 1583,041-360-5834,041-363-0573 ,
1176,고등학교,당진,원당동,사립,호서고등학교,,32,1008,31771,충남 당진시 밤절로 2-13,041-354-2503,041-357-0126,
1177,고등학교,당진,신평면,사립,신평고등학교,,23,670,31746,충남 당진시 신평면 서해로 7076,041-430-3040,041-363-2633,
1178,고등학교,당진,합덕읍,사립,서야고등학교,,12,280,31814,충남 당진시 합덕읍 덕평로 335,041-363-0715,041-363-0717,
1179,고등학교,당진,송악읍,사립,송악고등학교,,20,621,31732,충남 당진시 송악읍 송악로 165,041-351-6263,041-351-6299,
1180,고등학교,금산,금산읍,공립,금산산업고등학교,,12,188,32742,충남 금산군 금산읍 진악로 1003(아인리 107),041-753-5102,041-753-5106,
1181,고등학교,금산,금산읍,공립,금산고등학교,,16,349,32742,충남 금산군 금산읍 탑선길5,041-753-7152,041-753-7156,
1182,고등학교,금산,금산읍,공립,금산여자고등학교,,16,341,32737,충남 금산군 금산읍 인삼로21,041-753-6201,041-753-6205,
1183,고등학교,금산,진산면,공립,금산하이텍고등학교,,10,135,32704,충남 금산군 진산면 대둔산로 412,041-752-4375,041-752-6466,
1184,고등학교,부여,부여읍,공립,부여고등학교,,22,422,33160,충남 부여군 부여읍 금성로 91번길 3,041-836-6100,041-836-6005,
1185,고등학교,부여,부여읍,공립,부여여자고등학교,,16,299,33136,충남 부여군 부여읍 부소로 47,041-834-4149,041-834-4151,
1186,고등학교,부여,규암면,공립,부여정보고등학교,,9,120,33123,충남 부여군 규암면 충절로 2316번길 24 ,041-835-7989,041-836-4180,
1187,고등학교,부여,홍산면,공립,한국식품마이스터고등학교,,10,136,33200,충남 부여군 홍산면 홍산로 112-23,041-836-1052,041-836-1054,
1188,고등학교,부여,임천면,공립,부여전자고등학교,,6,58,33221,충남 부여군 임천면 충절로 1027,041-833-2081,041-834-2059,
1189,고등학교,서천,장항읍,공립,장항공업고등학교,,8,98,33665,충남 서천군 장항읍 신창서로 77,041-955-5620,041-956-7639,
1190,고등학교,서천,서천읍,공립,서천고등학교,,16,274,33636,충남 서천군 서천읍 사곡로 43번길 13-16,041-950-4900,041-953-9222,
1191,고등학교,서천,서천읍,공립,서천여자고등학교,,10,173,33638,충남 서천군 서천읍 군청로84,041-950-7000,041-953-0264,
1192,고등학교,서천,한산면,공립,충남디자인예술고등학교,,9,169,33624,충남 서천군 한산면 한마로 114,041-951-0392,041-951-8820,
1193,고등학교,서천,서천읍,사립,서천여자정보고등학교,,9,156,33636,충남 서천군 서천읍 화금서길 45,041-953-3501,041-953-3503,
1194,고등학교,서천,장항읍,사립,장항고등학교,,9,179,33659,충남 서천군 장항읍 성화로193번길 6,041-956-6612,041-956-2080,
1195,고등학교,서천,서천읍,사립,비전고등학교,,6,107,33631,충남 서천군 서천군 서천읍 서문로 327,041-953-6292,041-953-6294,
1196,고등학교,청양,청양읍,공립,청양고등학교,,23,404,33339,충남 청양군 청양읍 문화예술로 149,041-456-7892,041-943-1473,
1197,고등학교,청양,정산면,공립,정산고등학교,,10,166,33354,충남 청양군 정산면 칠갑산로 1897,041-942-0285,041-943-0715,
1198,고등학교,홍성,홍북읍,공립,홍성고등학교,,33,751,32264,충남 홍성군 홍북읍 홍학로 49,041-632-2611,041-633-8610,
1199,고등학교,홍성,홍성읍,공립,홍성여자고등학교,,19,414,32218,충남 홍성군 홍성읍 충서로 1575번길 10,041-635-9500,041-635-9542,
1200,고등학교,홍성,광천읍,공립,충남드론항공고등학교,,10,173,32292,충남 홍성군 광천읍 홍남로 695 ,041-641-0602,041-641-1883,
1201,고등학교,홍성,갈산면,공립,갈산고등학교,,10,179,32202,충남 홍성군 갈산면 상촌로 9번길 39,041-634-5301,041-634-0915,
1202,고등학교,홍성,결성면,공립,홍성공업고등학교,,10,139,32212,충남 홍성군 결성면 구성남로 55,041-642-8217,041-642-0966,
1203,고등학교,홍성,홍성읍,사립,홍주고등학교,,24,586,32238,충남 홍성군 홍성읍 문화로 78,041-632-3886,041-632-3891,
1204,고등학교,홍성,광천읍,사립,한국K-POP고등학교,,6,106,32291,충남 홍성군 광천읍 광천로 373번길 14,041-641-6433,041-641-6430,
1205,고등학교,홍성,광천읍,사립,서해삼육고등학교,,9,175,32292,충남 홍성군 광천읍 홍남로705번길 23,041-641-0938,041-641-0935,
1206,고등학교,예산,예산읍,공립,충남반도체마이스터고등학교,,11,173,32423,충남 예산군 벚꽃로 351번길 21,041-404-0063,041-334-0401,
1207,고등학교,예산,예산읍,공립,예산여자고등학교,,18,352,32431,충남 예산군 예산읍 주교로 36,041-335-2492,041-333-8369,
1208,고등학교,예산,삽교읍,공립,덕산고등학교,,20,483,32416,충남 예산군 삽교읍 예학로 138,041-337-3510,041-337-9702,
1209,고등학교,예산,예산읍,사립,예산고등학교,,25,516,32435,충남 예산군 예산읍 예산로 101,041-335-2512,041-333-2511,
1210,고등학교,예산,예산읍,사립,예산예화여자고등학교,,18,317,32435,충남 예산군 예산읍 예산로 117,041-335-2495,041-334-2495,
1211,고등학교,예산,대흥면,사립,대흥고등학교,,6,132,32450,충남 예산군 대흥면 예당로 845,041-332-0542,041-332-2200,
1212,고등학교,예산,삽교읍,사립,삽교고등학교,,15,324,32414,충남 예산군 삽교읍 삽교로 161,041-337-2893,041-338-0020,
1213,고등학교,태안,태안읍,공립,태안고등학교,,22,396,32148,충남 태안군 태안읍 백화로 251,041-675-8183,041-675-0755,
1214,고등학교,태안,안면읍,공립,안면고등학교,,8,131,32166,충남 태안군 안면읍 조운막터길 73,041-674-7841,041-674-7848,
1215,고등학교,태안,소원면,공립,만리포고등학교,,6,90,32120,충남 태안군 소원면 서해로 631 ,041-672-0432,041-674-5606,
1216,고등학교,태안,태안읍,사립,태안여자고등학교,,22,414,32142,충남 태안군 태안읍 원이로 7-1,041-670-7700,041-670-7706,
1217,고등학교,천안,원성동,공립,천안중앙고등학교부설방송통신고등학교,,12,378,31126,충남 천안시 동남구 충절로91(원성동460-1),041-563-3352,041-551-4335,
1218,고등학교,홍성,홍북읍,공립,홍성고등학교부설방송통신고등학교,,9,223,32264,충남 홍성군 홍북읍 홍학로 49,041-633-0627,041-633-8610,
1219,고등학교,홍성,홍동면,사립,풀무농업고등기술학교,,4,69,32283,충남 홍성군 홍동면 광금남로699번길 22-33,041-633-1419,041-633-6373,
1220,특수학교,공주,,공립,공주정명학교,,25,106,32590,충남 공주시 장척로 116-14(송선동),041-857-2062,041-857-0845,
1221,특수학교,천안,,공립,천안인애학교,,51,293,31048,충남 천안시 성거읍 봉주로 229,041-629-9018,041-583-0868,
1222,특수학교,서산,,공립,서산성봉학교,,35,186,31929,충남 서산시 성연면 명천1길 181-16,041-660-2920,041-669-2263,
1223,특수학교,아산,,공립,아산성심학교,,38,231,31546,충남 아산시 선장면 아산만로 368,041-541-8790,041-541-0101,
1224,특수학교,논산,,공립,성광온누리학교,,32,166,32928,충남 논산시 성동면 병촌길 89,041-981-0003,041-736-4800,
1225,특수학교,천안,,공립,천안늘해랑학교,,13,79,31256,충남 천안시 동남구 병천면 유관순길 86,041-417-2500,041-554-2501,
1226,특수학교,당진,,공립,당진꿈나래학교,,26,155,31811,충남 당진시 합덕읍 면천로 1590,041-359-1000,041-362-8861,
1227,특수학교,예산,,공립,예산꿈빛학교,,30,143,32411,충남 예산군 봉산면 하평1길 38,041-339-2200,041-338-9588,
1228,특수학교,천안,,사립,나사렛새꿈학교,,33,129,31172,충남 천안시 서북구 월봉로 48,041-579-1296,041-579-1298,
1229,특수학교,보령,,사립,보령정심학교,,21,86,33447,충남 보령시 주교면 보령북로 404,041-931-1715,041-932-7452,
1230,특수학교,공주,,국립,국립공주대학교사범대학부설특수학교,,12,70,32560,충청남도 공주시 우금티로 753(옥룡동),041-850-6204,041-850-6279,
1231,각종학교,아산,염치읍,공립,여해학교 ,,3,10,31451,충남 아산시 염치읍 현충사길 93,041-539-5452,041-544-6326,중
1232,각종학교,아산,둔포면,공립,충남다사랑학교,,3,25,31409,충남 아산시 둔포면 아산밸리동로 247,041-427-3500,041-549-6693,고
1233,각종학교,예산,봉산면,공립,충남온라인학교,신설,6,482,340943,충남 예산군 봉산면 효교리 405-59,041-404-7041,041-404-7046,고(2025-03-01자 개교)
